recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2025 04:00 PM,27.59,30.79,77.73,991.67,0,0,2,225.28 °SW,0
12/31/2025 05:00 PM,25.84,27.46,85.89,992.22,0.11,0,3.32,225.03 °SW,0
12/31/2025 06:00 PM,24.71,24.9,92.45,992.57,0,0,7.95,224.64 °SW,0
12/31/2025 07:00 PM,24.68,24.81,93.06,993.38,0,0,8.02,224.72 °SW,0
12/31/2025 08:00 PM,25.06,25.83,88.1,993.83,0,0,8.95,224.69 °SW,0
12/31/2025 09:00 PM,24.23,23.83,92.41,993.91,0,0,8.82,224.72 °SW,0
12/31/2025 10:00 PM,23.21,21.15,97.01,993.81,0,0,7.6,224.7 °SW,0
12/31/2025 11:00 PM,22.67,19.56,99.77,993.63,0,0,7,224.68 °SW,0
1/1/2026 12:00 AM,22.52,19.19,100,993.47,0,0,7,224.68 °SW,0
1/1/2026 01:00 AM,22.71,19.59,99.97,993.17,0,0,7,190.15 °S,0
1/1/2026 02:00 AM,22.66,19.49,100,992.81,0,0,6.07,185.11 °S,0
1/1/2026 03:00 AM,22.72,19.6,100,992.64,0,0,6,185.26 °S,0
1/1/2026 04:00 AM,22.84,19.86,100,992.84,0,0,6,185.29 °S,0
1/1/2026 05:00 AM,22.92,20.04,100,992.87,0,0,6,154.59 °SE,0
1/1/2026 06:00 AM,23.08,20.4,100,993.48,0,0,4.35,121.67 °SE,0
1/1/2026 07:00 AM,23.91,22.58,97.41,994.33,0,0,4.95,129.47 °SE,0
1/1/2026 08:00 AM,25.28,26.34,84.03,995.16,0,0,5.13,193.09 °S,0
1/1/2026 09:00 AM,26.24,28.38,84.58,995.44,0,0,5.54,185.32 °S,0
1/1/2026 10:00 AM,27.25,30.43,81.5,995.37,0,0,4.37,186.3 °S,0
1/1/2026 11:00 AM,29.03,33.25,72.28,994.84,0,0,5,162.76 °S,0
1/1/2026 12:00 PM,30.95,35.9,64.49,993.95,0,0,6.07,290.5 °W,0
1/1/2026 01:00 PM,30.05,34.81,68.71,993.19,0,0,6.55,285.06 °W,0.01
1/1/2026 02:00 PM,29.18,33.37,71.3,992.81,0,0,3.7,263.25 °W,0
1/1/2026 03:00 PM,27.85,31.32,77.13,992.98,0,0,2.48,225.68 °SW,0
1/1/2026 04:00 PM,26.52,28.86,83.2,993.33,0,0,1.75,207.18 °SW,0
1/1/2026 05:00 PM,25.52,26.85,89.97,993.89,0,0,3.5,208.62 °SW,0
1/1/2026 06:00 PM,25.19,26.06,91.63,994.38,0,0,6.42,191.42 °S,0
1/1/2026 07:00 PM,25.22,26.17,89.17,994.96,0,0,7,152.9 °SE,0
1/1/2026 08:00 PM,25.14,26,88.6,995.52,0,0,7,154.82 °SE,0
1/1/2026 09:00 PM,25.39,26.53,82.57,995.64,0,0,7,161.1 °S,0
1/1/2026 10:00 PM,25.2,26.13,84.35,995.8,0.11,0,7.55,107.01 °E,0.03
1/1/2026 11:00 PM,23.88,23,93.49,995.73,1.1,0,6.88,101.33 °E,0
1/2/2026 12:00 AM,23.29,21.09,98.6,995.63,0.99,0,4.78,101.34 °E,0
1/2/2026 01:00 AM,23,20.22,100,995.27,3.52,0,3.62,85.6 °E,0
1/2/2026 02:00 AM,22.7,19.63,99.72,994.79,2.64,0,3,84.72 °E,0.02
1/2/2026 03:00 AM,22.79,20.16,97.76,994.6,1.65,0,3,161.28 °S,0.05
1/2/2026 04:00 AM,22.37,18.89,100,994.83,1.21,0,3,184.02 °S,0
1/2/2026 05:00 AM,22.32,18.79,100,995.16,1.32,0,2.78,164.39 °S,0
1/2/2026 06:00 AM,22.22,18.59,100,995.88,1.1,0,2,187.42 °S,0
1/2/2026 07:00 AM,22.24,18.62,99.98,996.7,0.88,0,2.27,60.91 °NE,0
1/2/2026 08:00 AM,22.53,20.16,95.17,997.29,0.77,0,5.23,126.15 °SE,0
1/2/2026 09:00 AM,23.12,22.06,89.73,997.62,0.77,0,7.85,113.15 °SE,0.07
1/2/2026 10:00 AM,23.69,23.44,85.52,997.53,0.66,0,7.87,141.65 °SE,0.16
1/2/2026 11:00 AM,24.33,24.74,81.79,997.03,0.55,0,6.58,169.2 °S,0.11
1/2/2026 12:00 PM,24.49,24.96,82.57,996.46,0.66,0,8.53,175.38 °S,0
1/2/2026 01:00 PM,24.84,25.67,76.3,995.48,0.55,0,7.38,143.72 °SE,0.13
1/2/2026 02:00 PM,25.74,27.01,72.37,995.09,0.55,0,4.92,195.64 °S,0.07
1/2/2026 03:00 PM,24.96,25.92,72.5,995.27,0.44,0,7.48,130.62 °SE,0.99
1/2/2026 04:00 PM,24.5,25.19,77.25,995.76,0.55,0,4.77,177.39 °S,0.16
1/2/2026 05:00 PM,24.35,24.97,77.56,996.09,0.33,0,3.42,136.56 °SE,0.96
1/2/2026 06:00 PM,23.94,24.35,79,996.33,0.33,0,3,141.96 °SE,0.75
1/2/2026 07:00 PM,24.38,25.05,76.65,997.02,0.33,0,3,132.76 °SE,0.82
1/2/2026 08:00 PM,24.68,25.49,75.55,997.39,0.22,0,3,106.52 °E,2.03
1/2/2026 09:00 PM,24.73,25.6,73.5,997.59,0.33,0,2.88,93.82 °E,1.51
1/2/2026 10:00 PM,24.79,25.7,72.44,997.5,0.11,0,2,98.6 °E,1.56
1/2/2026 11:00 PM,24.6,25.45,73.17,997.52,0.22,0,2,65.34 °NE,1.82
1/3/2026 12:00 AM,24.53,25.38,72.68,997.37,0.22,0,1.15,67.96 °E,2.71
1/3/2026 01:00 AM,24.42,25.24,73.16,996.94,0.22,0,1,77.77 °E,2.74
1/3/2026 02:00 AM,24.32,25.12,73.2,996.35,0.22,0,1,73.52 °E,2.85
1/3/2026 03:00 AM,24.1,24.85,73.7,996.29,0.22,0,1,95.32 °E,1.37
1/3/2026 04:00 AM,23.82,24.56,73.49,995.95,0.11,0,1,109.06 °E,0
1/3/2026 05:00 AM,23.76,24.54,72.66,996.01,0.22,0,1,112.7 °SE,0
1/3/2026 06:00 AM,23.99,24.88,70.62,996.43,0.11,0,1.05,105.73 °E,1.03
1/3/2026 07:00 AM,24.49,25.46,67.85,997.41,0.22,0,2.8,73.43 °E,1.91
1/3/2026 08:00 AM,24.93,25.92,66.76,998.02,0.22,0,6.46,91.6 °E,1.85
1/3/2026 09:00 AM,25.73,26.76,64.13,997.93,0.22,0,2.85,105.34 °E,2.12
1/3/2026 10:00 AM,26.74,27.85,61.38,997.55,0.22,0,0,99.13 °E,2.83
1/3/2026 11:00 AM,27.95,29.16,57.86,997.3,0.33,0,0,122.19 °SE,2.83
1/3/2026 12:00 PM,28.32,29.48,56.15,996.71,0.22,0,0,100.65 °E,1.84
1/3/2026 01:00 PM,28.03,29.04,55.74,995.95,0.11,0,0,103.22 °E,2.62
1/3/2026 02:00 PM,27.81,28.84,56.57,995.44,0.22,0,0,101.63 °E,0.6
1/3/2026 03:00 PM,27.06,28.01,57.88,995.26,0.22,0,3.93,122.22 °SE,2.2
1/3/2026 04:00 PM,25.9,26.86,61.17,995.7,0.22,0,3.33,111.72 °E,0.8
1/3/2026 05:00 PM,25.08,26.08,63.65,996.41,0.11,0,0.3,120.65 °SE,0.71
1/3/2026 06:00 PM,24.63,25.63,66.15,996.96,0.22,0,0,117.95 °SE,1.32
1/3/2026 07:00 PM,24.37,25.38,66.27,997.76,0.11,0,0,105.75 °E,1.45
1/3/2026 08:00 PM,23.86,24.89,68.14,998.38,0.22,0,0,102.66 °E,1.2
1/3/2026 09:00 PM,23.65,24.7,68.34,998.59,0.11,0,0,113.77 °SE,1.45
1/3/2026 10:00 PM,23.53,24.71,66.56,998.36,0.11,0,0,98.7 °E,0.86
1/3/2026 11:00 PM,23.22,24.47,67.1,997.99,0.11,0,0,103.49 °E,1.09
1/4/2026 12:00 AM,23.05,24.43,66.16,997.63,0.11,0,0,88.79 °E,1.7
1/4/2026 01:00 AM,23.08,24.51,65.06,997.27,0.22,0,0,99.18 °E,1.48
1/4/2026 02:00 AM,23.06,24.54,64.48,996.7,0.11,0,0,101.27 °E,2.08
1/4/2026 03:00 AM,23,24.5,64.54,996.49,0.11,0,0,116.76 °SE,2.86
1/4/2026 04:00 AM,23.02,24.52,64.5,996.36,0.11,0,0,118.22 °SE,1.95
1/4/2026 05:00 AM,22.98,24.53,63.9,997.14,0.11,0,0,115.68 °SE,1.84
1/4/2026 06:00 AM,22.98,24.57,63.36,997.75,0.11,0,0.49,98.62 °E,2.16
1/4/2026 07:00 AM,23.21,24.68,63.5,998.12,0.11,0,3.27,98.9 °E,1.78
1/4/2026 08:00 AM,24.35,25.47,61.75,998.35,0.11,0,5.7,113.67 °SE,1.04
1/4/2026 09:00 AM,25.35,26.3,59.58,998.66,0.11,0,0.18,109.83 °E,1.06
1/4/2026 10:00 AM,26.01,26.89,58.47,998.59,0.11,0,0,106.69 °E,0.73
1/4/2026 11:00 AM,26.49,27.37,58.2,998.03,0.11,0,0,99.24 °E,0
1/4/2026 12:00 PM,27.21,28.16,57.52,997.43,0.11,0,0,74.97 °E,0.18
1/4/2026 01:00 PM,27.19,28.25,58.92,996.81,0.11,0,0,68.57 °E,0
1/4/2026 02:00 PM,27.13,28.24,59.73,996.51,0,0,0.37,87.13 °E,0
1/4/2026 03:00 PM,26.87,27.92,59.89,996.41,0,0,9,89.65 °E,0
1/29/2026 11:00 AM,26.7,27.41,49,938.2,12.31,44530.94,5.37,145.87 °SE,3.55
1/29/2026 12:00 PM,28.68,29.47,51.93,998.72,0,54612.5,5,106.98 °E,4
1/29/2026 01:00 PM,29.18,29.94,50.36,997.94,0,54612.5,4.13,117.53 °SE,3.37
1/29/2026 02:00 PM,29.14,29.86,50.08,997.57,0,53508.53,3.98,147.51 °SE,1.09
1/29/2026 03:00 PM,28.93,29.69,50.91,997.58,0,32298.41,3,163.98 °S,0.28
1/29/2026 04:00 PM,27.82,28.55,53.35,998.06,0,9318.97,3.65,140.62 °SE,0.21
1/29/2026 05:00 PM,26.29,27.17,58.56,998.85,0,2212.25,4,139.06 °SE,0.13
1/29/2026 06:00 PM,24.88,25.89,63.31,999.8,0,22.8,7.2,143.54 °SE,0.12
1/29/2026 07:00 PM,24.18,25.32,63.01,1000.43,0,0,7.07,138.04 °SE,0.22
1/29/2026 08:00 PM,23.5,24.69,66.42,1001.23,0.11,0,7.27,183.78 °S,0.07
1/29/2026 09:00 PM,22.63,23.81,70.65,1001.74,0,0,7.68,213.74 °SW,0
1/29/2026 10:00 PM,22.27,23.4,72.41,1001.63,0,0,6.87,184.11 °S,0.01
1/29/2026 11:00 PM,22.34,23.68,70.26,1001.34,0,0,5.47,223.9 °SW,0
1/30/2026 12:00 AM,21.52,23.02,72.55,1001.07,0,0,5,247.02 °SW,0.01
1/30/2026 01:00 AM,21.25,22.85,73.01,1000.64,0,0,5,224.34 °SW,0
1/30/2026 02:00 AM,21.07,22.73,73.36,1000.24,0,0,5,191.77 °S,0
1/30/2026 03:00 AM,19.77,20.57,82.1,999.73,0,0,5,261.44 °W,0
1/30/2026 04:00 AM,19.91,20.74,81.61,999.67,0,0,5,235.12 °SW,0
1/30/2026 05:00 AM,21.97,23.33,71.55,999.98,0,0,4.13,148.23 °SE,0.08
1/30/2026 06:00 AM,22.67,24,68.84,1000.66,0,916.13,3.82,131.37 °SE,0.06
1/30/2026 07:00 AM,23.21,24.47,66.96,1001.33,0,4337.58,5,128 °SE,0.16
1/30/2026 08:00 AM,24.23,25.35,63.34,1002,0,17228.92,7.38,131.06 °SE,0.11
1/30/2026 09:00 AM,26.37,27.23,57.81,1002.29,0,49172.23,9.47,139.77 °SE,0.42
1/30/2026 10:00 AM,27.82,28.67,54.63,1001.83,0,54083.13,9.27,162.41 °S,0.2
1/30/2026 11:00 AM,28.51,29.41,53.27,1001.15,0,54227.79,6.2,139.51 °SE,0.47
1/30/2026 12:00 PM,28.91,29.9,52.84,1000.38,0,50324.28,4.72,127.56 °SE,0.42
1/30/2026 01:00 PM,28.07,29.06,55.39,999.72,0,38354.17,4.15,151.68 °SE,0.14
1/30/2026 02:00 PM,27.86,28.84,55.93,999.11,0,36946,4.03,171.99 °S,0.16
1/30/2026 03:00 PM,26.96,28.01,59.53,998.83,0,25150.96,3.95,128.48 °SE,0.09
1/30/2026 04:00 PM,25.94,26.96,62.97,999.14,0,8929.96,4,153.23 °SE,0.21
1/30/2026 05:00 PM,24.86,25.83,67.91,999.67,0,2611.53,3.82,232.18 °SW,0.05
1/30/2026 06:00 PM,23.98,24.87,70.78,1000.12,0,21.69,6.82,244.33 °SW,0.01
1/30/2026 07:00 PM,23.71,24.65,70.06,1000.62,0,0,6.08,222.17 °SW,0.01
1/30/2026 08:00 PM,23.37,24.35,70.43,1001.07,0,0,5.9,183.81 °S,0.04
1/30/2026 09:00 PM,23.09,24.02,71.86,1001.28,0,0,5.72,197.78 °S,0
1/30/2026 10:00 PM,22.95,24.05,70.31,1001.26,0,0,5,162.89 °S,0
1/30/2026 11:00 PM,22.93,24.17,68.63,1000.96,0,0,5,173.5 °S,0.06
1/31/2026 12:00 AM,22.21,23.74,69.1,1000.41,0,0,5,202.73 °SW,0.01
1/31/2026 01:00 AM,22.56,24.1,67.01,999.79,0,0,5,167.41 °S,0.25
1/31/2026 02:00 AM,22.61,24.12,67.03,999.29,0,0,5,128.66 °SE,0.17
1/31/2026 03:00 AM,22.83,24.34,65.66,999.05,0,0,5,114.58 °SE,0.29
1/31/2026 04:00 AM,23.17,24.6,64.52,999.22,0,0,5,130.63 °SE,1.46
1/31/2026 05:00 AM,23.18,24.71,62.44,999.21,0,0,4.98,124.48 °SE,2.44
1/31/2026 06:00 AM,23.31,24.93,59.1,999.83,0,1080.66,4.07,120.71 °SE,2.61
1/31/2026 07:00 AM,24.09,25.39,56.12,1000.58,0,10448.69,5.25,147.13 °SE,1.32
1/31/2026 08:00 AM,24.91,25.9,54.81,1001.05,0,24508.29,6.45,148.73 °SE,0.48
1/31/2026 09:00 AM,26.48,27.11,52.68,1001.34,0,44355.15,6.73,134.96 °SE,0.95
1/31/2026 10:00 AM,27.41,27.83,50.04,1001.05,0,46332.18,4.7,129.69 °SE,0.14
1/31/2026 11:00 AM,27.97,28.39,49.61,1000.42,0,42949.22,4.22,116.74 °SE,0.18
1/31/2026 12:00 PM,27.44,27.86,50.04,999.87,0,26949.44,4,88.24 °E,0.01
1/31/2026 01:00 PM,27.54,27.99,50.43,999.03,0,30534.33,4,135.42 °SE,0
1/31/2026 02:00 PM,27.97,28.45,50.26,998.5,0,26033.15,4,138.43 °SE,0
1/31/2026 03:00 PM,27.12,27.73,52.91,998.31,0,16846.04,4,147.42 °SE,0
1/31/2026 04:00 PM,26.95,27.6,53.67,998.49,0,11673.97,4,194.32 °S,0.06
1/31/2026 05:00 PM,26.18,26.96,56.16,998.8,0,2507.93,4,153.8 °SE,0.02
1/31/2026 06:00 PM,25.06,26.03,61.81,999.44,0,15.2,6.52,252.83 °W,0
1/31/2026 07:00 PM,24.18,25.28,64.02,999.75,0,0,7.55,304.57 °NW,0.01
1/31/2026 08:00 PM,24.86,25.84,52.26,999.91,0,0,5,179.99 °S,0.01
1/31/2026 09:00 PM,24.5,25.58,55.02,1000.04,0,0,5.38,120.83 °SE,0
1/31/2026 10:00 PM,22.63,24.1,66.84,1000.3,0,0,7.62,83.6 °E,0
1/31/2026 11:00 PM,23.71,25.13,58.66,1000.08,0,0,6,181.33 °S,0.05
2/1/2026 12:00 AM,22.99,24.52,63.7,999.77,0,0,6.53,253.31 °W,0.07
2/1/2026 01:00 AM,21.87,23.58,69.18,999.29,0,0,7,284.68 °W,0
2/1/2026 02:00 AM,21.53,23.08,72.15,998.68,0,0,6.93,253.18 °W,0
2/1/2026 03:00 AM,22.61,24.14,66.35,998.28,0,0,6.1,222.19 °SW,0.14
2/1/2026 04:00 AM,23.41,24.82,62.8,998.54,0,0,6,122.18 °SE,0.28
2/1/2026 05:00 AM,23.97,25.24,59.53,998.92,0,0,5.3,157.87 °S,0.4
2/1/2026 06:00 AM,23.82,25.12,60.78,999.47,0,998.39,4.68,158.18 °S,0.07
2/1/2026 07:00 AM,24.26,25.43,59.68,999.98,0,6232.37,5.37,155.87 °SE,0.37
2/1/2026 08:00 AM,25.59,26.45,57.21,1000.58,0,22676.31,6.7,125.72 °SE,0.07
2/1/2026 09:00 AM,27.35,27.86,51.36,1000.76,0,46802.73,7.28,139.71 °SE,0.57
2/1/2026 10:00 AM,28.74,29.06,47.54,1000.38,0,54612.5,6.47,120.3 °SE,0.72
2/1/2026 11:00 AM,29.11,29.4,46.58,999.72,0,54054.3,4.82,123.34 °SE,0.59
2/1/2026 12:00 PM,29.13,29.63,48.25,998.95,0,53132.17,4.27,120.16 °SE,0.83
2/1/2026 01:00 PM,29.8,30.37,47.33,998.03,0,53252.87,4.08,100.48 °E,0.24
2/1/2026 02:00 PM,30.84,31.3,43.84,997.15,0,51983.04,3.2,124.24 °SE,0.24
2/1/2026 03:00 PM,29.72,30.14,46.42,997.33,0,30274.58,3.33,102.35 °E,0.37
2/1/2026 04:00 PM,27.91,28.58,52.55,997.79,0,11282.86,4,87.24 °E,1.46
2/1/2026 05:00 PM,26.91,27.69,55.97,998.6,0,1742.9,4.12,131.81 °SE,0.86
2/1/2026 06:00 PM,26.02,27.01,61.69,999.29,0,7.64,6.73,110.03 °E,0.39
2/1/2026 07:00 PM,25.43,26.39,61.2,999.93,0,0,6.28,131.22 °SE,0.61
2/1/2026 08:00 PM,25.03,26.02,62.2,1000.41,0,0,6.08,173.7 °S,0.2
2/1/2026 09:00 PM,25.15,26.13,60.75,1000.44,0,0,5.66,177.07 °S,0.83
2/1/2026 10:00 PM,25.13,26.1,60.35,1000.27,0,0,5.18,99.41 °E,2.9
2/1/2026 11:00 PM,25.01,25.99,59.39,1000.11,0,0,5,101.95 °E,2.01
2/2/2026 12:00 AM,24.48,25.58,60.38,999.81,0,0,5,136.4 °SE,1.61
2/2/2026 01:00 AM,23.97,25.16,63.19,999.29,0,0,5.58,125.75 °SE,1.22
2/2/2026 02:00 AM,23.46,24.73,65.3,999.03,0,0,6,129.87 °SE,0.8
2/2/2026 03:00 AM,22.96,24.27,67.68,998.8,0,0,6,117.9 °SE,0.52
2/2/2026 04:00 AM,23.08,24.38,67.06,998.84,0,0,6,158.44 °S,0.66
2/2/2026 05:00 AM,23.46,24.71,65.63,999.14,0,0,5.93,139.91 °SE,1.19
2/2/2026 06:00 AM,23.99,25.11,65.27,999.86,0,1295.43,4.52,145.91 °SE,0.98
2/2/2026 07:00 AM,24.57,25.58,65.69,1000.59,0,8314.56,5.6,132.7 °SE,0.63
2/2/2026 08:00 AM,25.92,26.89,61.24,1000.99,0,26434.51,6.78,132.95 °SE,1.11
2/2/2026 09:00 AM,27.06,28.02,58.01,1001.26,0,48892.05,6.75,134.31 °SE,1.82
2/2/2026 10:00 AM,27.73,28.64,55.56,1000.97,0,54612.5,6.83,129 °SE,2.48
2/2/2026 11:00 AM,28.27,29.3,55.18,1000.46,0,54612.5,5.47,149.26 °SE,2.94
2/2/2026 12:00 PM,29.61,30.87,52.54,999.75,0,54612.5,4.58,167.03 °S,1.43
2/2/2026 01:00 PM,29.4,30.52,52.3,998.99,0,47563.68,4.15,138 °SE,1.07
2/2/2026 02:00 PM,29.84,30.8,49.81,998.19,0,46195.91,3.66,125.06 °SE,1.82
2/2/2026 03:00 PM,28.64,29.53,52.81,998.11,0,23282.19,3.93,145.2 °SE,1.24
2/2/2026 04:00 PM,28.32,29.42,55.59,998.32,0,8178.46,3.77,171.2 °S,0.44
2/2/2026 05:00 PM,26.47,27.49,61.22,999.12,0,1853.51,4,231.62 °SW,0.19
2/2/2026 06:00 PM,25.32,26.33,65.22,999.88,0,24.08,8,182.92 °S,0.19
2/2/2026 07:00 PM,24.69,25.68,66.33,1000.53,0,0,8.23,146.81 °SE,0.07
2/2/2026 08:00 PM,24.36,25.39,65.76,1001.04,0,0,6.93,118.04 °SE,0.63
2/2/2026 09:00 PM,23.93,25.07,64.98,1001.53,0,0,6,150.67 °SE,0.43
2/2/2026 10:00 PM,23.37,24.57,67.06,1001.51,0,0,6.03,167.67 °S,0.18
2/2/2026 11:00 PM,23.4,24.64,66.2,1001.33,0,0,6,199.43 °S,0.53
2/3/2026 12:00 AM,23.38,24.61,66.6,1001.09,0,0,6,192.74 °S,0.19
2/3/2026 01:00 AM,22.88,24,70.22,1000.57,0,0,6,233.97 °SW,0.13
2/3/2026 02:00 AM,22.16,23.04,74.71,1000.29,0,0,6,236.93 °SW,0.15
2/3/2026 03:00 AM,21.72,22.44,77.13,1000.07,0,0,6,225.85 °SW,0.14
2/3/2026 04:00 AM,22.5,23.49,72.85,1000.09,0,0,6,183.73 °S,0.92
2/3/2026 05:00 AM,23.07,24.26,68.71,1000.42,0,0.01,5.92,118.94 °SE,1.19
2/3/2026 06:00 AM,22.84,24.13,68.47,1000.93,0,878.29,4.52,187.15 °S,0.36
2/3/2026 07:00 AM,23.83,24.99,65.24,1001.32,0,6918.35,5.58,158.11 °S,0.69
2/3/2026 08:00 AM,25.72,26.61,59.07,1001.88,0,26833.6,7.02,120.6 °SE,1.31
2/3/2026 09:00 AM,27.33,27.95,52.95,1001.71,0,49432.43,7.12,117.37 °SE,1.02
2/3/2026 10:00 AM,28.77,29.32,49.52,1001.32,0,54612.5,6.98,155.66 °SE,0.46
2/3/2026 11:00 AM,29.15,29.7,48.71,1000.74,0,54612.5,5.33,135.56 °SE,1.93
2/3/2026 12:00 PM,30.04,30.66,46.95,999.94,0,54612.5,4.46,156.44 °SE,1.23
2/3/2026 01:00 PM,30.45,30.76,43.82,999.07,0,54612.5,4,156.89 °SE,1.23
2/3/2026 02:00 PM,30.36,30.16,40.3,998.3,0,52712.99,3.17,141.2 °SE,1
2/3/2026 03:00 PM,30.07,29.55,37.92,998,0,34779.15,3,156 °SE,0.59
2/3/2026 04:00 PM,28.67,28.34,40.81,998.2,0,5975.1,3.65,155.09 °SE,0.34
2/3/2026 05:00 PM,26.9,27.21,48.01,998.5,0.11,2378.96,4,177.57 °S,0.28
2/3/2026 06:00 PM,25.18,26.06,53.52,998.93,0,27.26,5.45,171.22 °S,0.01
2/3/2026 07:00 PM,24.21,25.46,56.2,999.66,0,0,6,183.93 °S,0.04
2/3/2026 08:00 PM,24.03,25.37,55,1000.34,0,0,6,144.41 °SE,0.21
