recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2024 04:00 PM,31.04,35.76,63.1,996.28,0,8930.05,0,352.98 °N,0
12/31/2024 05:00 PM,28.09,30.89,70.41,990.85,0,231.36,0,352.95 °N,0
12/31/2024 06:00 PM,25.98,27.58,78.98,990.54,0,0,0,347.85 °N,0
12/31/2024 07:00 PM,25.58,26.9,82.72,993.69,0,0,0,341.63 °N,0
12/31/2024 08:00 PM,25.5,26.77,84.75,996.36,0,0,0,341.57 °N,0
12/31/2024 09:00 PM,25.49,26.76,85.9,998.13,0,0,0,342.17 °N,0
12/31/2024 10:00 PM,25.06,25.88,86.35,998.05,0,0,0,342.77 °N,0
12/31/2024 11:00 PM,24.75,25.25,86.85,998.27,0,0,0,340.98 °N,0
1/1/2025 12:00 AM,24.56,24.85,87.28,998.63,0,0,0,339.97 °N,0
1/1/2025 01:00 AM,24.56,24.83,87.73,998.99,0,0,0,340.65 °N,0
1/1/2025 02:00 AM,24.37,24.46,87.69,998.37,0,0,0,341 °N,0
1/1/2025 03:00 AM,24.14,24.03,87.89,998.07,0,0,0,341.34 °N,0
1/1/2025 04:00 AM,24.18,24.08,88.17,998.67,0,0,0,340.7 °N,0
1/1/2025 05:00 AM,24.05,23.83,88.31,998.49,0,0.17,0,342.55 °N,0
1/1/2025 06:00 AM,13.7,9.82,50.21,566.22,0,1075.42,0,341.78 °N,0
1/1/2025 07:00 AM,23.66,23.81,83.58,951.81,0,6031.21,0,341.83 °N,0
1/1/2025 08:00 AM,27.41,31.64,82.06,992.43,0,18602.54,0,341.18 °N,0
1/1/2025 09:00 AM,29.6,35.72,77.2,1009.82,0,36738.61,0,341.26 °N,0.01
1/1/2025 10:00 AM,31.43,38.57,69.44,1009.94,0,46571.46,0,346.43 °N,0.04
1/1/2025 11:00 AM,32.5,39.81,64.5,1007.96,0,54555.47,0,342.43 °N,0.15
1/1/2025 12:00 PM,31.17,37.26,58.68,954.18,7202.3,53182.99,0,257.22 °W,51.26
1/1/2025 01:00 PM,31.57,36.77,62.35,998.87,0,42093.04,0,351.13 °N,0.02
1/1/2025 02:00 PM,31.49,37.31,64.72,999.33,0,42259.64,0,351.45 °N,0.08
1/1/2025 03:00 PM,30.53,35.12,65.16,995.55,0,18878.92,0,352.72 °N,0.04
1/1/2025 04:00 PM,28.53,31.58,69.01,992.52,0,7545.85,0,352.77 °N,0.01
1/1/2025 05:00 PM,27.64,30.18,71.71,993.28,0,1379.4,0,352.43 °N,0
1/1/2025 06:00 PM,26.91,28.99,73.5,994.32,0,0.14,0,352.67 °N,0
1/1/2025 07:00 PM,26.27,27.95,75.07,995.05,0,0,0,352.72 °N,0
1/1/2025 08:00 PM,25.61,26.89,77.56,995.66,0,0,0,352.82 °N,0
1/1/2025 09:00 PM,24.67,25.52,78.86,963.2,0,0,0,352.73 °N,0
1/1/2025 10:00 PM,24.61,25.2,81.56,996.97,0,0,0,352.78 °N,0
1/1/2025 11:00 PM,24.52,25.03,82.16,997.82,0,0,0,352.75 °N,0
1/2/2025 12:00 AM,23.98,24.21,81.54,981.47,0,0,0,346.95 °N,0
1/2/2025 01:00 AM,24.21,24.43,83.91,998.24,0,0,0,352.73 °N,0
1/2/2025 02:00 AM,24.24,24.42,84.78,998.47,0,0,0,352.59 °N,0
1/2/2025 03:00 AM,24.17,24.27,85.04,999.56,0,0,0,352.78 °N,0
1/2/2025 04:00 AM,24.11,24.22,84.51,998.29,0,0,0,352.65 °N,0
1/2/2025 05:00 AM,22.91,22.47,82,965.16,7202.3,0.07,0,262.8 °W,51.15
1/2/2025 06:00 AM,22.91,24.71,86.31,966.12,0,605.49,0,352.85 °N,0
1/2/2025 07:00 AM,23.89,24.12,82.49,969.62,0,7182.61,0,340.9 °N,0
1/2/2025 08:00 AM,26.7,29.23,81.82,1006.42,0,19550.61,0,352.51 °N,0
1/2/2025 09:00 AM,29.02,33.86,75.59,1010.65,0,35700.32,0,352.9 °N,0
1/2/2025 10:00 AM,32.38,40.39,67.03,1014.13,0,52946.5,0,351.35 °N,0.04
1/2/2025 11:00 AM,33.64,41.56,60.93,1010.02,0,52858.58,0,347.72 °N,0.07
1/2/2025 12:00 PM,32.81,39.04,59.88,1003.47,0,46011.33,0,352.03 °N,0.07
1/2/2025 01:00 PM,33.73,40.71,58.11,1002.96,0,50694.02,0,350.87 °N,0.05
1/2/2025 02:00 PM,33.39,39.85,58.1,999.47,0,38988.72,0,348.8 °N,0
1/2/2025 03:00 PM,31.77,36.97,61.44,995.17,0,21876.75,0,349.63 °N,0
