recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2024 04:00 PM,30.82,34.31,59.35,1007.91,0,7719.99,0,354.02 °N,0
12/31/2024 05:00 PM,30.16,33.47,61.54,1008.44,0,619.99,0,280.8 °W,0.12
12/31/2024 06:00 PM,28.45,31.17,67.47,1008.83,0.99,0,0,219.5 °SW,0.94
12/31/2024 07:00 PM,27.67,30.25,71.84,1010.16,0,0,0,150.25 °SE,0.05
12/31/2024 08:00 PM,27.52,30.11,73.29,1010.79,0,0,0,131 °SE,0
12/31/2024 09:00 PM,26.86,29.3,78.33,1011.32,0,0,0,130.62 °SE,0
12/31/2024 10:00 PM,26.27,28.21,80.32,1011.05,0,0,0,130 °SE,0
12/31/2024 11:00 PM,25.98,27.67,81.6,1011.19,0,1.1,0,130 °SE,0
1/1/2025 12:00 AM,25.82,27.39,81.99,1011.02,0,0,0,171.43 °S,0
1/1/2025 01:00 AM,25.08,25.97,82.98,1010.06,0,0,0,282.9 °W,0
1/1/2025 02:00 AM,25.06,25.92,82.73,1009.78,0,0,0,331 °NW,0
1/1/2025 03:00 AM,25.39,26.55,81.81,1009.78,0,0,0,331 °NW,0
1/1/2025 04:00 AM,25.32,26.42,81.88,1009.67,0.11,0,0,331 °NW,0
1/1/2025 05:00 AM,25.32,26.41,81.58,1009.66,0,0.06,0,331 °NW,0
1/1/2025 06:00 AM,25.28,26.33,81.95,1009.97,0,717.29,0,331 °NW,0
1/1/2025 07:00 AM,25.95,27.55,79.98,1011.33,0,7873.13,0,331 °NW,0
1/1/2025 08:00 AM,27.32,29.81,73.99,1012.01,0,20424.15,0,330.97 °NW,0
1/1/2025 09:00 AM,28.39,31.45,70.24,1012.12,0,31223.13,0.03,294.26 °NW,0
1/1/2025 10:00 AM,30.05,33.23,61.49,1011.84,0.11,38296.76,0,221.55 °SW,0
1/1/2025 11:00 AM,30.65,33.91,59.04,1010.73,0,42123.16,0.27,195.1 °S,0
1/1/2025 12:00 PM,32.02,35.7,55.05,1009.98,0,54612.5,0.72,208.07 °SW,0.44
1/1/2025 01:00 PM,31.32,34.72,56.83,1008.58,0,37928.35,0.18,194.75 °S,0
1/1/2025 02:00 PM,31.99,35.63,55.07,1008.32,0,43308.12,0.52,221.57 °SW,0.04
1/1/2025 03:00 PM,31.9,35.57,55.48,1007.75,0,25758.77,0,216.67 °SW,0
1/1/2025 04:00 PM,30.42,33.23,58,1007.44,0,8515.03,0,187.37 °S,1.19
1/1/2025 05:00 PM,29.58,32.19,60.74,1008.46,0,1733.76,0,186.33 °S,0
1/1/2025 06:00 PM,28.96,31.37,62.64,1009.28,0,0.07,0,187.1 °S,0.07
