recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2024 04:00 PM,30.39,33.86,61.2,1006.55,0,5157.05,0,183.28 °S,2.99
12/31/2024 05:00 PM,29.69,32.97,63.71,1005.68,0,588.65,0,182.28 °S,2.89
12/31/2024 06:00 PM,28.6,31.41,67.18,1004.38,0,0,0,140.6 °SE,2.4
12/31/2024 07:00 PM,27.35,29.65,71.9,1003.67,0,0,0,150.28 °SE,2.5
12/31/2024 08:00 PM,26.56,28.53,76.34,1004.12,0,0,0,230.97 °SW,1.76
12/31/2024 09:00 PM,26.19,28.05,80,1005.77,0.11,0,0,26 °NE,0.93
12/31/2024 10:00 PM,25.63,27.02,82.57,1005.85,0,0,0,220.98 °SW,1.97
12/31/2024 11:00 PM,25.61,26.98,83.44,1007.24,0,0,0,305.33 °NW,0.53
1/1/2025 12:00 AM,25.47,26.71,82.89,1007.47,0,0,0,182.75 °S,3.4
1/1/2025 01:00 AM,24.7,25.25,83.99,1005.84,0,0,0,241.42 °SW,2.55
1/1/2025 02:00 AM,24.86,25.55,84.1,1006.81,0,0,0,80.48 °E,0.7
1/1/2025 03:00 AM,24.84,25.49,84.63,1007.33,0.11,0,0,43.56 °NE,0.85
1/1/2025 04:00 AM,24.82,25.42,85.13,1007.64,0,0,0,46 °NE,0.91
1/1/2025 05:00 AM,24.79,25.38,85.13,1007.84,0,0.07,0,48.77 °NE,0.65
1/1/2025 06:00 AM,24.51,24.83,85.77,1007.52,0,854.86,0,48.12 °NE,0.28
1/1/2025 07:00 AM,25.08,25.92,85.39,1010.07,0,6667.19,0,48 °NE,0.77
1/1/2025 08:00 AM,26.41,28.65,82.74,1013.99,0,16739.92,0,71.82 °E,0.93
1/1/2025 09:00 AM,28.42,32.47,76.19,1017.94,0,35395.08,0.05,185.15 °S,2.21
1/1/2025 10:00 AM,29.93,34.54,68.61,1018.17,0,48449.75,0.52,164.85 °S,6.25
1/1/2025 11:00 AM,30.6,35.17,64.85,1016.36,0,51240.98,0.63,--,6.5
1/1/2025 12:00 PM,31.25,35.9,61.92,1015.06,0,50382.25,0.78,164.65 °S,7.66
1/1/2025 01:00 PM,30.96,34.99,60.92,1011.75,0,44528.23,0.38,164.2 °S,6.33
1/1/2025 02:00 PM,31.14,35.17,60.04,1010.88,0,49183.32,0.35,162.05 °S,5.94
1/1/2025 03:00 PM,31.17,35.19,59.93,1009.48,0,29503.46,0,153.55 °SE,5.3
1/1/2025 04:00 PM,30.03,33.23,61.66,1006.15,0,9122.64,0,148.48 °SE,5.63
1/1/2025 05:00 PM,29.07,31.78,63.84,1004.87,0,1887.97,0,155.78 °SE,4.38
1/1/2025 06:00 PM,28.52,31.09,65.95,1005.18,0,0.1,0,169.98 °S,2.21
1/1/2025 07:00 PM,27.77,30.08,68.81,1004.94,0,0,0,183.45 °S,2.75
1/1/2025 08:00 PM,27.07,29.12,71.71,1004.99,0,0,0,189.48 °S,1.64
1/1/2025 09:00 PM,26.7,28.61,73.52,1005.8,0,0,0,190.97 °S,1.46
1/1/2025 10:00 PM,26.15,27.77,75.74,1005.79,0,0,0,186.93 °S,1.4
1/1/2025 11:00 PM,25.66,26.97,77.35,1005.73,0,0,0,170.9 °S,0.85
1/2/2025 12:00 AM,25.28,26.35,78.89,1005.93,0,0,0,105.43 °E,0.81
1/2/2025 01:00 AM,25.16,26.13,80.21,1006.47,0,0,0,90.5 °E,0.71
1/2/2025 02:00 AM,24.89,25.66,81.52,1006.23,0,0,0,127 °SE,0.24
1/2/2025 03:00 AM,24.72,25.33,82.67,1006.39,0,0,0,250.18 °W,0.06
1/2/2025 04:00 AM,24.71,25.33,82.69,1006.87,0,0,0,262.93 °W,0.15
1/2/2025 05:00 AM,24.61,25.14,82.96,1007.03,0,0.03,0,139.05 °SE,0.53
1/2/2025 06:00 AM,24.66,25.23,82.57,1007.74,0,684.54,0,119.62 °SE,0.46
1/2/2025 07:00 AM,25.28,26.35,81.16,1010.14,0,6799.58,0,135.68 °SE,1.14
