recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2024 04:00 PM,31.92,35.92,56.65,1006.11,0,10195.23,0,118.17 °SE,0
12/31/2024 05:00 PM,29.63,32.73,63.15,1004.34,0,695.88,0,118 °SE,0
12/31/2024 06:00 PM,28.39,31.06,67.56,1005.02,0,0.02,0,119.3 °SE,0
12/31/2024 07:00 PM,26.53,28.44,75.77,1003.38,0,0,0,120 °SE,0
12/31/2024 08:00 PM,26.24,28.06,78.55,1005.94,0,0,0,120 °SE,0
12/31/2024 09:00 PM,26.12,27.91,80.53,1007.89,0,0,0,120 °SE,0
12/31/2024 10:00 PM,25.97,27.66,81.43,1008.65,0,0,0,120 °SE,0
12/31/2024 11:00 PM,25.82,27.39,82.1,1009.2,0,0,0,120 °SE,0
1/1/2025 12:00 AM,25.66,27.05,81.42,1009.01,0,0,0,120 °SE,0
1/1/2025 01:00 AM,24.98,25.8,82.77,1007.45,0,0,0,120 °SE,0
1/1/2025 02:00 AM,24.79,25.43,83.41,1007.69,0,0,0,120 °SE,0
1/1/2025 03:00 AM,24.8,25.44,83.6,1008.37,0,0,0,120 °SE,0
1/1/2025 04:00 AM,24.89,25.6,83.57,1009,0,0,0,120 °SE,0
1/1/2025 05:00 AM,24.54,24.97,83.83,1007.9,0,0.07,0,120 °SE,0
1/1/2025 06:00 AM,24.43,24.76,84.57,1008.69,0,1484.11,0,120 °SE,0
1/1/2025 07:00 AM,25.31,26.41,84.41,1012.87,0,4870.58,0,120 °SE,0
1/1/2025 08:00 AM,27.01,29.79,80.41,1017.65,0,11293.7,0,98.68 °E,0
1/1/2025 09:00 AM,29.53,34.3,71.7,1021.99,0,30104.04,0.21,73.57 °E,0
1/1/2025 10:00 AM,30.69,35.94,66.9,1021.49,0,49984.29,0.96,69.57 °E,0.02
1/1/2025 11:00 AM,32.79,38.77,59.36,1022.22,0,51942.39,1.58,168.33 °S,0.38
1/1/2025 12:00 PM,33.1,38.72,57.02,1018.36,0,53235.09,1.56,129.07 °SE,0.18
1/1/2025 01:00 PM,32.86,37.69,55.52,1013.3,0,46149.37,1,137.48 °SE,0.02
1/1/2025 02:00 PM,32.88,37.37,54.37,1011.59,0,45091.15,0.72,98.25 °E,0.53
1/1/2025 03:00 PM,31.24,34.8,57.83,1006.51,0,18731.29,0,148.43 °SE,0.01
1/1/2025 04:00 PM,30.21,33.49,61.11,1004.82,0,7171.51,0,150.02 °SE,0
1/1/2025 05:00 PM,28.79,31.41,64.82,1003.04,0,1241.37,0,163.13 °S,0
1/1/2025 06:00 PM,27.98,30.34,67.73,1003.94,0,0.06,0,116.67 °SE,0.04
1/1/2025 07:00 PM,27.13,29.22,71.59,1004.44,0,0,0,73.6 °E,0
1/1/2025 08:00 PM,26.99,29.11,73.32,1006.6,0,0,0,97.02 °E,0
1/1/2025 09:00 PM,26.71,28.68,74.26,1007.49,0,0,0,109.72 °E,0
1/1/2025 10:00 PM,25.81,27.19,76.16,1005.97,0,0,0,122 °SE,0
1/1/2025 11:00 PM,25.59,26.86,77.27,1007.24,0,0,0,105.75 °E,0
1/2/2025 12:00 AM,25.07,26,79.48,1007.29,0,0,0,104 °E,0
1/2/2025 01:00 AM,24.93,25.74,81.1,1008.19,0,0,0,104 °E,0
1/2/2025 02:00 AM,25.05,25.94,81.8,1009.19,0,0,0,104 °E,0
1/2/2025 03:00 AM,24.96,25.76,82.31,1008.86,0,0,0,104 °E,0
1/2/2025 04:00 AM,24.6,25.11,83.36,1008.08,0,0,0,104 °E,0
1/2/2025 05:00 AM,24.48,24.88,83.93,1008.31,0,0,0,104 °E,0
1/2/2025 06:00 AM,24.46,24.81,84.37,1008.97,0,780.91,0,104 °E,0
1/2/2025 07:00 AM,25.49,26.77,83.34,1013.38,0,7867.31,0,104 °E,0
1/2/2025 08:00 AM,28.04,31.54,75.95,1019.88,0,18296.11,0,105.11 °E,0
1/2/2025 09:00 AM,29.6,33.94,69.44,1021.1,0,32583.17,0.4,77.77 °E,0
1/2/2025 10:00 AM,32.25,38.01,61.2,1024.56,0,53953.2,1,99.31 °E,0
1/2/2025 11:00 AM,33.15,38.48,55.92,1020.14,0,54612.5,1.39,125.43 °SE,0.14
1/2/2025 12:00 PM,32.17,36.8,57.79,1014.13,0,53125.67,1.09,88.07 °E,0.41
1/2/2025 01:00 PM,33.35,38.96,55.96,1016.22,0,54571.49,1.16,111.47 °E,0.29
