recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2025 04:00 PM,31.79,44.05,80.77,1007.71,0,5529.17,0,137.37 °SE,0.44
12/31/2025 05:00 PM,30.02,37.98,80.91,1004.42,0,625.29,0,149.22 °SE,0.48
12/31/2025 06:00 PM,28.63,34.1,81.74,1003.25,0,0.23,0,221.53 °SW,6.28
12/31/2025 07:00 PM,27.82,32.06,82.87,1003.59,0,0,0,227.75 °SW,4.93
12/31/2025 08:00 PM,27.27,30.78,83.84,1004.49,0,0,0,239.23 °SW,5.39
12/31/2025 09:00 PM,27.11,30.47,84.63,1005.71,0,0,0,226.23 °SW,3.76
12/31/2025 10:00 PM,27.04,30.33,85.18,1006.62,0,0,0,217.92 °SW,3.33
12/31/2025 11:00 PM,26.85,29.91,85.62,1007.06,0,0,0,200.05 °S,2.31
1/1/2026 12:00 AM,26.76,29.72,85.99,1007.48,0,0.03,0,161.1 °S,0.53
1/1/2026 01:00 AM,26.47,29.02,86.34,1007.35,0,0,0,156.38 °SE,0.23
1/1/2026 02:00 AM,26.23,28.47,86.69,1007.17,0,0,0,140.17 °SE,0.61
1/1/2026 03:00 AM,26.65,29.53,87,1008.34,0,0,0,202.42 °S,2.4
1/1/2026 04:00 AM,26.53,29.23,87.31,1008.21,0,0,0,227.47 °SW,0.69
1/1/2026 05:00 AM,26.72,29.75,87.57,1008.8,0,0.01,0,145.84 °SE,0.75
1/1/2026 06:00 AM,26.21,28.48,87.82,1008.15,0,555.31,0,194.67 °S,0.98
1/1/2026 07:00 AM,26.29,28.68,88.02,1009.09,0,3504.27,0,160.11 °S,1.35
1/1/2026 08:00 AM,26.96,30.42,88.07,1011.35,0,10188.5,0,151.82 °SE,2
1/1/2026 09:00 AM,28.02,33.44,87.86,1013.87,0,16827.56,0,150.82 °SE,1.84
1/1/2026 10:00 AM,29.43,37.87,87.29,1015.62,0,29431.51,0,121.17 °SE,2.5
1/1/2026 11:00 AM,30.36,40.95,86.45,1016.04,0,39520.85,0,138.92 °SE,2.23
1/1/2026 12:00 PM,31.88,46.19,85.22,1017.33,0,37445.68,0,130.39 °SE,1.07
1/1/2026 01:00 PM,32.48,48,83.92,1016.23,0,32517.41,0,139.9 °SE,0.5
1/1/2026 02:00 PM,32.44,47.42,82.92,1013.85,0,27573.8,0,136.07 °SE,0.83
1/1/2026 03:00 PM,31.29,42.74,82.3,1010.09,0,15631.15,0,152.77 °SE,0.67
1/1/2026 04:00 PM,31.12,42,81.92,1009.42,0,8920.14,0,149.37 °SE,0.63
1/1/2026 05:00 PM,29.57,36.94,82.07,1006.34,0,1630.49,0,153.25 °SE,0.48
1/1/2026 06:00 PM,28.39,33.62,82.78,1005.08,0,1.61,0,152.8 °SE,0.72
1/1/2026 07:00 PM,28.16,33.09,83.49,1006.17,0,0,0,150.18 °SE,1.59
1/1/2026 08:00 PM,27.25,30.86,84.51,1006.78,0.44,0.01,0,148.49 °SE,2.17
1/1/2026 09:00 PM,25.89,27.64,85.94,1004.94,0.44,0,0,248.65 °W,1.14
1/1/2026 10:00 PM,25.47,26.72,86.92,1004.45,0.22,0,0,103.63 °E,0.46
1/1/2026 11:00 PM,25.15,26.03,87.71,1004.66,0.55,0,0,160.92 °S,0.43
1/2/2026 12:00 AM,24.42,24.53,88.39,1004.11,0.11,0,0,131.6 °SE,0.66
1/2/2026 01:00 AM,24.13,23.92,88.88,1004.72,0,0,0,160.27 °S,0.67
1/2/2026 02:00 AM,23.94,23.54,89.29,1005.15,0,0,0,132.15 °SE,1.15
