recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2024 04:00 PM,32.35,36.2,54.39,1012.87,0,10214.44,0,255.75 °W,1.02
12/31/2024 05:00 PM,31,34.41,58.33,1011.18,0,446.28,0,193.6 °S,3.05
12/31/2024 06:00 PM,27.67,30.45,73.49,1008.46,0,0,0,0 °N,1.5
12/31/2024 07:00 PM,27.49,30.42,76.31,1011.16,0,0,0,162.35 °S,0.04
12/31/2024 08:00 PM,27.52,30.31,74.88,1009.36,0,0,0,161.95 °S,0.82
12/31/2024 09:00 PM,27.39,30.2,76.25,1010,0,0,0,157.2 °SE,0.08
12/31/2024 10:00 PM,27.56,30.08,72.13,1009.58,0,0,0,208.97 °SW,0.23
12/31/2024 11:00 PM,27.58,29.98,70.95,1009.42,0,0,0,195.7 °S,1.78
1/1/2025 12:00 AM,27.32,29.57,71.75,1008.72,0,0,0,221.45 °SW,2.17
1/1/2025 01:00 AM,27.34,29.68,72.26,1008.79,0,0,0,205.6 °SW,2.54
1/1/2025 02:00 AM,27.7,30.14,70.33,1008.3,0,0,0,210.1 °SW,3.56
1/1/2025 03:00 AM,27.51,29.73,69.85,1007.79,0,0,0,203.27 °SW,1.26
1/1/2025 04:00 AM,27.29,29.38,70.33,1007.48,0,0,0,193.38 °S,0.67
1/1/2025 05:00 AM,27.62,29.79,68.48,1008.01,0,0.11,0,185.7 °S,0.59
1/1/2025 06:00 AM,27.55,29.66,68.48,1008.38,0,1270.19,0,183.98 °S,0.19
1/1/2025 07:00 AM,27.86,30.14,67.99,1009.4,0,4309.33,0,191.43 °S,0.5
1/1/2025 08:00 AM,28.69,31.37,65.71,1010.79,0,16267.62,0,191.77 °S,4.28
1/1/2025 09:00 AM,29.83,32.95,62.25,1012.28,0,34704.12,0,200.03 °S,5.55
1/1/2025 10:00 AM,30.8,34.33,59.58,1013.02,0,48007.21,0,219.28 °SW,9.58
1/1/2025 11:00 AM,31.39,35.01,57.39,1013.05,0,49352.99,0,208.68 °SW,9.25
1/1/2025 12:00 PM,31.81,35.6,56.26,1013.13,0,49431.76,0,199.5 °S,8.19
1/1/2025 01:00 PM,31.22,34.69,57.54,1011.66,0,46946.83,0,226.53 °SW,8.68
1/1/2025 02:00 PM,31.45,35.22,57.72,1011.44,0,36788.75,0,215.4 °SW,4.2
1/1/2025 03:00 PM,30.46,33.68,59.81,1009.87,0,17909.86,0,229.25 °SW,7.64
1/1/2025 04:00 PM,29.68,32.67,62.31,1009.06,0,5975.64,0,247.37 °SW,6.52
1/1/2025 05:00 PM,28.83,31.61,65.59,1008.57,0,1141.21,0,230.05 °SW,7.02
1/1/2025 06:00 PM,28.34,31.02,67.81,1008.61,0,0.03,0,190.83 °S,5.93
1/1/2025 07:00 PM,27.96,30.53,69.51,1008.53,0,0,0,226.3 °SW,4.15
1/1/2025 08:00 PM,27.67,30,69.67,1008.53,0,0,0,220.53 °SW,4.81
1/1/2025 09:00 PM,27.33,29.45,70.33,1008.32,0,0,0,193.52 °S,3.22
1/1/2025 10:00 PM,27.18,29.29,71.44,1008.25,0,0,0,210.59 °SW,7.29
1/1/2025 11:00 PM,27.01,29.04,72.03,1007.67,0,0,0,187.43 °S,7.88
1/2/2025 12:00 AM,26.91,28.88,72.29,1007.61,0,0,0,200.42 °S,4.02
1/2/2025 01:00 AM,26.92,28.94,72.73,1007.43,0,0,0,202.88 °SW,2.07
1/2/2025 02:00 AM,27.05,29.16,72.45,1007.15,0,0,0,216.5 °SW,0.65
1/2/2025 03:00 AM,27.18,29.05,68.75,1007.03,0,0,0,202.72 °SW,3.4
1/2/2025 04:00 AM,27.26,29.1,67.81,1007.09,0,0,0,200.26 °S,3.79
