recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2025 04:00 PM,28.68,27.27,21.56,1004.14,0,14207.92,0.75,0 °N,0
12/31/2025 05:00 PM,27.09,26.22,22.66,999.42,0,1553.44,0,0 °N,0
12/31/2025 06:00 PM,25.75,25.51,23.92,997.14,0,23.15,0,0 °N,0
12/31/2025 07:00 PM,24.82,25.12,25.6,997.58,0,0,0,0 °N,0
12/31/2025 08:00 PM,24.6,25.08,26.69,1000.28,0,0,0,0 °N,0
12/31/2025 09:00 PM,24.19,24.96,27.43,1001.4,0,0,0,0 °N,0
12/31/2025 10:00 PM,23.94,24.89,27.84,1002.6,0,0,0,0 °N,0
12/31/2025 11:00 PM,23.51,24.76,27.9,1002.38,0,0,0,0 °N,0
1/1/2026 12:00 AM,23.51,24.75,27.71,1003.98,0,0,0,0 °N,0
1/1/2026 01:00 AM,23.5,24.73,27.43,1004.94,0.11,0,0,0 °N,0
1/1/2026 02:00 AM,23.39,24.71,27.63,1005.55,0,0,0,0 °N,0
1/1/2026 03:00 AM,23.27,24.68,27.79,1005.65,0,0,0,0 °N,0
1/1/2026 04:00 AM,22.9,24.61,28.17,1004.96,0,0,0,0 °N,0
1/1/2026 05:00 AM,23.41,24.76,28.37,1008.21,0,0,0,0 °N,0
1/1/2026 06:00 AM,23.94,24.9,28.02,1010.09,0,97.93,0,0 °N,0
1/1/2026 07:00 AM,24.68,25.15,27.4,1012.7,0,6013.1,0,0 °N,0
1/1/2026 08:00 AM,26.26,25.83,25.78,1017.25,0,11560.12,0.13,0 °N,0
1/1/2026 09:00 AM,26.61,25.99,24.49,1016.01,0,14046.5,0.77,0 °N,0
1/1/2026 10:00 AM,28.14,26.96,23.38,1020.53,0,35706.48,6.35,0 °N,0
1/1/2026 11:00 AM,30.45,28.69,21.7,1026.07,0,47690.97,6.85,0 °N,0
1/1/2026 12:00 PM,32.31,30.27,19.95,1027.4,0,47406.11,4.93,0 °N,0
1/1/2026 01:00 PM,32.03,29.96,19.06,1020.02,0,43756.65,5.17,0 °N,0
