recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2024 04:00 PM,28.84,31.65,65.64,986.36,0,6701.49,0,296.72 °NW,0
12/31/2024 05:00 PM,27.78,30.34,70.79,986.85,0,561.86,0,296.75 °NW,0
12/31/2024 06:00 PM,26.75,28.63,73.18,987.74,9.35,0,0,248.83 °W,0
1/1/2025 12:00 AM,23.95,23.89,85.28,988.95,0,0,0,258 °W,0
1/1/2025 01:00 AM,23.71,23.48,85.66,987.87,0,0,0,283.8 °W,0
1/1/2025 02:00 AM,23.55,23.26,85.5,987.69,0,0,0,281.94 °W,0
1/1/2025 03:00 AM,23.45,23.08,85.74,987.69,0.22,0,0,273.33 °W,0
1/1/2025 04:00 AM,23.51,23.21,85.35,987.63,0,0,0,218.78 °SW,0
1/1/2025 05:00 AM,23.47,23.24,84.44,987.61,0,0.2,0,257.1 °W,0
1/1/2025 06:00 AM,23.37,23.1,84.44,988.09,0.11,951.29,0,254.11 °W,0
1/1/2025 07:00 AM,24.33,24.66,83.3,988.86,0,8628.26,0,253.34 °W,0
1/1/2025 08:00 AM,25.7,27.07,78.94,989.25,0,14548.5,0,264.2 °W,0
1/1/2025 09:00 AM,27.34,29.46,70.24,989.39,0,30505.47,0,275.75 °W,0
1/1/2025 10:00 AM,28.4,30.84,65.85,988.94,0,47719.65,0.11,218.84 °SW,0
1/1/2025 11:00 AM,29.21,31.79,62.37,988.16,0,52119.94,0.66,143.68 °SE,0
1/1/2025 12:00 PM,30.15,32.98,59.31,987.43,0,54612.5,0.92,85.04 °E,0.2
1/1/2025 01:00 PM,29.07,31.73,63.52,986.66,0,36996.47,0.09,177.19 °S,0
1/1/2025 02:00 PM,29.58,32.43,62,985.84,0,35252.6,0,187 °S,0
1/1/2025 04:00 PM,27.77,29.87,67,986.35,0,6919.5,0,148.5 °SE,0
1/1/2025 05:00 PM,27.02,28.96,70.93,986.93,0,1437.94,0,247.71 °W,0
1/2/2025 12:00 AM,23.02,22.38,86.3,991.67,0,0,0,0 °N,0
1/2/2025 01:00 AM,23.17,22.59,86.4,990.61,0,0,0,0 °N,0
1/2/2025 03:00 AM,23.14,22.46,87.05,997.78,0,0,0,0 °N,0
1/2/2025 04:00 AM,23.11,22.75,84.4,988.82,0,0,0,0 °N,0
1/2/2025 05:00 AM,22.56,21.62,87.27,998.63,0,0.21,0,0 °N,0
1/2/2025 06:00 AM,22.72,21.94,86.48,996.3,0,489.73,0,0 °N,0
1/2/2025 07:00 AM,23.92,24.08,82.01,991.98,0,8479.96,0,0 °N,0
1/2/2025 08:00 AM,25.92,27.31,73.85,988.88,0,20275.78,0,0 °N,0
1/2/2025 09:00 AM,27.69,29.76,67.38,988.9,0,38006.03,0,59.56 °NE,0
1/2/2025 10:00 AM,30.03,32.73,59.19,988.52,0,54612.5,0.71,181.57 °S,0
1/2/2025 04:00 PM,29.98,33.18,61.89,985.42,0,6842.31,0,276.54 °W,0
1/2/2025 05:00 PM,27.66,30.38,73.31,986.01,0,339.17,0,258.38 °W,0
1/2/2025 06:00 PM,27.11,29.43,74.31,986.51,0,0.19,0,266.7 °W,0
1/2/2025 07:00 PM,26.46,28.33,75.98,987.35,0,0,0,257.2 °W,0
1/2/2025 08:00 PM,25.57,26.84,79.49,988.1,0.11,0,0,250.65 °W,0
1/2/2025 09:00 PM,24.98,25.79,82.33,988.39,0.11,0,0,253.39 °W,0
1/2/2025 10:00 PM,24.48,24.93,82.83,988.17,0,0,0,251.42 °W,0
1/2/2025 11:00 PM,24.37,24.7,83.68,988.06,0,0,0,261.63 °W,0
1/3/2025 12:00 AM,24.26,24.47,84.56,987.8,0,0,0,274.35 °W,0
1/3/2025 01:00 AM,24.2,24.41,84.06,987.51,0,0,0,253.56 °W,0
1/3/2025 02:00 AM,23.99,24.05,84.2,986.9,0,0,0,249.54 °W,0
1/3/2025 03:00 AM,23.88,23.8,85.11,986.79,0.11,0,0,249 °W,0
1/3/2025 04:00 AM,23.73,23.5,85.81,987.02,0,0,0,249 °W,0
1/3/2025 05:00 AM,23.56,23.22,85.92,987.28,0,0.03,0,249 °W,0
1/3/2025 06:00 AM,23.48,23.11,85.9,987.71,0,1177.69,0,249 °W,0
1/3/2025 07:00 AM,24.05,24.11,84.63,988.34,0,6391.01,0,249 °W,0
1/3/2025 08:00 AM,25.51,26.71,77.48,988.76,0,14459.6,0,249 °W,0
1/3/2025 09:00 AM,26.84,28.7,71.36,988.73,0,22984.84,0,291.89 °W,0
1/3/2025 10:00 AM,28.64,31.2,65.41,988.57,0,42803.02,0.11,261.2 °W,0
1/3/2025 11:00 AM,30.1,32.9,59.32,987.98,0.11,45015.27,0,278.15 °W,0
1/3/2025 12:00 PM,30.62,33.66,58.17,986.81,0,52243.29,0.49,250.7 °W,0
1/3/2025 01:00 PM,31.63,35.33,56.69,985.62,0,48662.05,0.5,233.13 °SW,0
1/3/2025 02:00 PM,31.39,34.93,57.08,984.57,0,47715.1,0.15,243.47 °SW,0
1/3/2025 03:00 PM,31.42,34.42,54.82,984.66,0,28575.6,0,221.52 °SW,0
1/3/2025 04:00 PM,29.5,32.14,61.33,984.94,0,9824.95,0,255.21 °W,0
1/4/2025 01:00 AM,23.87,23.95,83.26,987.14,0,0,0,0 °N,0
1/4/2025 02:00 AM,23.46,23.27,83.98,986.6,0,0,0,0 °N,0
1/4/2025 03:00 AM,22.93,22.37,85.5,986.65,0,0,0,0 °N,0
1/4/2025 04:00 AM,23.08,22.56,85.64,988.43,0,0,0,0 °N,0
1/4/2025 05:00 AM,23.04,22.23,87.61,998.69,0,0.12,0,0 °N,0
1/4/2025 06:00 AM,23.08,22.61,85.21,987.62,0,623.33,0,0 °N,0
1/4/2025 07:00 AM,25.07,25.98,78.63,988.2,0,10137.45,0,0 °N,0
1/4/2025 08:00 AM,25.58,26.81,76.2,988.82,0,8379.03,0,0 °N,0
1/4/2025 09:00 AM,26.01,27.45,74.06,988.93,0,20706.4,0,0 °N,0
1/4/2025 10:00 AM,26.7,28.22,67.94,988.92,0,28230.15,0,0 °N,0
1/4/2025 11:00 AM,27.68,29.56,65.59,988.23,0,42668.05,0.03,0 °N,0
1/4/2025 12:00 PM,27.93,29.87,64.65,987.51,0,43065.71,0.15,0 °N,0
1/4/2025 01:00 PM,29.11,31.44,61.37,986.66,0,44736.64,0.24,0 °N,0
1/4/2025 05:00 PM,26.39,27.82,69.33,986.53,0,440,0,0 °N,0
1/4/2025 06:00 PM,25.2,26.22,74.41,987.23,0,0.15,0,0 °N,0
1/4/2025 07:00 PM,25.82,27.05,70.16,988.22,0,0,0,0 °N,0
1/5/2025 03:00 AM,23.53,24.53,69.59,988.91,0,0,0,0 °N,0
1/5/2025 04:00 AM,23.17,24.2,70.41,988.99,0,0,0,0 °N,0
1/5/2025 05:00 AM,23.04,24.1,70.54,989.28,0,0.03,0,0 °N,0
1/5/2025 06:00 AM,23.09,24.18,69.89,989.89,0,852.19,0,0 °N,0
1/5/2025 07:00 AM,23.2,24.3,69.48,990.27,0,3668.75,0,0 °N,0
1/5/2025 09:00 AM,25.2,26.19,64.22,991.24,0,28772.08,0,0 °N,0
1/5/2025 10:00 AM,26.29,27.34,61.83,990.85,0,37187.29,0,0 °N,0
1/5/2025 12:00 PM,26.37,27.47,62.9,988.58,0,34634.17,0,0 °N,0
1/5/2025 01:00 PM,27.15,28.28,60.23,988.04,0,46233.33,0.31,0 °N,0
1/5/2025 02:00 PM,27.87,29.03,57.73,987.25,0,49373.99,0.05,0 °N,0
1/5/2025 03:00 PM,26.88,28.06,61.87,987.04,0,16019.58,0,0 °N,0
1/5/2025 06:00 PM,24.53,25.48,68.66,988.56,0,0,0,0 °N,0
1/5/2025 09:00 PM,22.04,21.97,81.62,990.2,0,0,0,0 °N,0
1/5/2025 11:00 PM,21.32,20.99,83.72,989.62,0,0,0,0 °N,0
1/6/2025 12:00 AM,21.27,21.09,83.06,989.28,0,0,0,0 °N,0
1/6/2025 01:00 AM,20.74,20.44,84.4,988.49,0,0,0,0 °N,0
1/6/2025 02:00 AM,20.59,20.25,84.83,988.25,0,0,0,0 °N,0
1/6/2025 03:00 AM,21.03,20.75,83.91,988.14,0,0,0,0 °N,0
1/6/2025 04:00 AM,20.79,20.57,83.97,988.45,0,0,0,0 °N,0
1/6/2025 05:00 AM,20.73,20.52,84,988.62,0,0.02,0,0 °N,0
1/6/2025 06:00 AM,20.75,20.52,84.08,988.75,0,16.55,0,0 °N,0
1/6/2025 08:00 AM,27.09,28.2,60.15,990.63,0,29134.06,0,0 °N,0
1/6/2025 10:00 AM,29.65,31.03,53.25,989.78,0,54612.5,0.75,0 °N,0
1/6/2025 11:00 AM,29.84,31.1,51.85,989.34,0,54612.5,0.9,0 °N,0
1/6/2025 12:00 PM,31.03,32.81,50.68,988.01,0,48596.96,0.82,0 °N,0
1/6/2025 01:00 PM,31.53,33.2,48.5,987.11,0,54612.5,0.81,0 °N,0
1/6/2025 02:00 PM,31.29,32.87,48.89,986.46,0,47399.25,0,0 °N,0
1/6/2025 03:00 PM,31.08,32.68,49.64,986.18,0,37586.99,0,0 °N,0
1/6/2025 04:00 PM,29.79,31.48,54.71,986.39,0,5458.33,0,0 °N,0
1/6/2025 07:00 PM,25.92,27.16,69.3,988.42,0,0,0,0 °N,0
1/6/2025 08:00 PM,25.41,26.51,70.85,988.69,0,0,0,0 °N,0
1/6/2025 09:00 PM,25.33,26.4,71.8,989.27,0,0,0,0 °N,0
1/6/2025 10:00 PM,24.54,25.3,75.78,989.41,0,0,0,0 °N,0
1/6/2025 11:00 PM,23.91,24.37,78.24,989.09,0,0,0,0 °N,0
1/7/2025 12:00 AM,22.66,22.32,83.41,988.52,0,0,0,0 °N,0
1/7/2025 01:00 AM,22.25,21.61,85.09,988.03,0,0,0,0 °N,0
1/7/2025 02:00 AM,21.96,21.41,84.46,987.39,0,0,0,0 °N,0
1/7/2025 03:00 AM,21.74,21.3,83.88,987.45,0,0,0,0 °N,0
1/7/2025 04:00 AM,21.09,20.29,86.1,987.6,0,0,0,0 °N,0
1/7/2025 05:00 AM,20.77,20.24,85.34,987.99,0,0,0,0 °N,0
1/7/2025 06:00 AM,20.91,20.48,84.71,988.79,0,718.72,0,0 °N,0
1/7/2025 07:00 AM,23.55,24.06,76.48,989.89,0,10689.29,0,0 °N,0
1/7/2025 08:00 AM,26.22,27.35,64.2,990.2,0,26754.58,0,0 °N,0
1/7/2025 09:00 AM,26.64,27.91,64.42,990.25,0,31590.42,0,0 °N,0
1/7/2025 11:00 AM,29.07,30.91,58.48,988.98,0,43226.94,0.33,0 °N,0
1/7/2025 12:00 PM,28.79,30.58,59.26,988.52,0,40893.62,0,0 °N,0
1/7/2025 04:00 PM,27.3,28.79,63.71,987.76,0,7647.86,0,0 °N,0
1/7/2025 05:00 PM,26.68,28.07,66.12,988.3,0,1394.23,0,0 °N,0
1/7/2025 06:00 PM,26.07,27.33,68.15,988.91,0,0.18,0,0 °N,0
1/7/2025 10:00 PM,22.39,22.19,82.31,990.49,0,0,0,0 °N,0
1/7/2025 11:00 PM,22.34,22.05,82.97,990.23,0,0,0,0 °N,0
1/8/2025 12:00 AM,21.97,21.72,82.75,989.58,0,0,0,0 °N,0
1/8/2025 01:00 AM,21.88,21.68,82.49,989,0,0,0,0 °N,0
1/8/2025 02:00 AM,21.36,21.19,82.87,988.46,0,0,0,0 °N,0
1/8/2025 03:00 AM,21.24,21.11,82.82,988.26,0,0,0,0 °N,0
1/8/2025 04:00 AM,21.44,21.39,82.12,988.43,0,0,0,0 °N,0
1/8/2025 05:00 AM,21.28,21,83.54,988.81,0,0.02,0,0 °N,0
1/8/2025 06:00 AM,21.06,20.63,84.48,989.55,0,1646.96,0,0 °N,0
1/8/2025 07:00 AM,22.89,23.22,78.04,990.3,0,7263.52,0,0 °N,0
1/8/2025 08:00 AM,25.18,26.19,67.78,990.64,0,13530.92,0,0 °N,0
1/8/2025 05:00 PM,26.8,28.12,64.33,988.88,0,722.83,0,0 °N,0
1/8/2025 06:00 PM,26.5,27.77,65.23,989.11,0,4.58,0,0 °N,0
1/8/2025 08:00 PM,24.56,25.35,74.95,990.34,0,0,0,0 °N,0
1/8/2025 09:00 PM,24.2,24.85,76.2,990.77,0,0,0,0 °N,0
1/8/2025 10:00 PM,24.04,24.6,77.1,990.95,0,0,0,0 °N,0
1/9/2025 12:00 AM,24.11,24.81,74.61,990.05,0,0,0,0 °N,0
1/9/2025 01:00 AM,23.96,24.59,75.49,989.31,0,0,0,0 °N,0
1/9/2025 02:00 AM,23.84,24.44,75.83,988.75,0,0,0,0 °N,0
1/9/2025 03:00 AM,23.46,23.96,76.65,988.43,0,0,0,0 °N,0
1/9/2025 04:00 AM,23.71,24.34,75.16,988.93,0,0,0,0 °N,0
1/9/2025 05:00 AM,23.7,24.31,75.42,989.93,0,0,0,0 °N,0
1/9/2025 06:00 AM,23.57,24.16,75.52,990.26,0,676.43,0,0 °N,0
1/9/2025 07:00 AM,24.35,25.17,72.73,991.32,0,8570.1,0,0 °N,0
1/9/2025 08:00 AM,25.23,26.26,70.34,991.86,0,22502.74,0,0 °N,0
1/9/2025 09:00 AM,26.87,28.25,64.67,991.98,0,35118.41,0,0 °N,0
1/9/2025 01:00 PM,28.44,30.18,60.48,988.99,0,30927.27,0,0 °N,0
1/9/2025 02:00 PM,27.74,29.35,62.72,988.5,0,23951.36,0,0 °N,0
1/9/2025 03:00 PM,27.62,29.2,63.04,988.68,0,19166.56,0,0 °N,0
1/9/2025 04:00 PM,26.76,28.23,66.67,989.03,0,6491.42,0,0 °N,0
1/9/2025 05:00 PM,26.27,27.6,68.2,989.62,0,1431.94,0,0 °N,0
1/9/2025 08:00 PM,23.85,24.23,78.92,991.96,0,0,0,0 °N,0
1/9/2025 09:00 PM,23.61,23.92,79.14,991.89,0,0,0,0 °N,0
1/9/2025 10:00 PM,23.36,23.54,80.12,992.38,0,0,0,0 °N,0
1/10/2025 12:00 AM,22.91,23.56,75.32,992.16,0,0,0,0 °N,0
1/10/2025 01:00 AM,23.01,23.69,74.86,992.12,0,0,0,0 °N,0
1/10/2025 02:00 AM,22.69,23.17,77.12,991.3,0,0,0,0 °N,0
1/10/2025 03:00 AM,22.02,22.28,79.56,991.17,0,0,0,0 °N,0
1/10/2025 04:00 AM,21.74,21.98,80.1,991.43,0,0,0,0 °N,0
1/10/2025 05:00 AM,21.72,22,79.9,991.58,0,0,0,0 °N,0
1/10/2025 06:00 AM,21.3,21.05,83.41,991.62,0,2902.08,0,0 °N,0
1/10/2025 07:00 AM,22.12,22.25,80.26,992.22,0,6845,0,0 °N,0
1/10/2025 10:00 AM,26.98,27.99,59.1,993.87,0,44141.93,0.12,0 °N,0
1/10/2025 11:00 AM,28.72,29.92,55.13,992.93,0,50723.19,0.79,0 °N,0.28
1/10/2025 12:00 PM,28.81,29.96,54.5,992.61,0,46182.5,0.33,0 °N,0
1/10/2025 04:00 PM,26.65,27.9,64.08,990.68,0,3727.44,0,0 °N,0
1/10/2025 06:00 PM,24.6,25.53,69.58,992.07,0,0,0,0 °N,0
1/10/2025 07:00 PM,24.33,25.23,70.42,992.37,0,0,0,0 °N,0
1/10/2025 08:00 PM,23.86,24.58,73.93,993.4,0,0,0,0 °N,0
1/10/2025 09:00 PM,23.25,23.68,77.25,993.55,0,0,0,0 °N,0
1/10/2025 10:00 PM,22.64,22.78,79.81,993.58,0,0,0,0 °N,0
1/11/2025 12:00 AM,23.03,23.55,76.45,992.79,0,0,0,0 °N,0
1/11/2025 01:00 AM,23.2,23.74,76.13,992.61,0,0,0,0 °N,0
1/11/2025 02:00 AM,23.62,24.39,73.21,991.7,0,0,0,0 °N,0
1/11/2025 03:00 AM,23.51,24.3,72.79,991.46,0,0,0,0 °N,0
1/11/2025 04:00 AM,22.75,23.49,74.62,991.89,0,0,0,0 °N,0
1/11/2025 05:00 AM,21.62,22.04,79.23,992.15,0,0.05,0,0 °N,0
1/11/2025 06:00 AM,21.34,21.56,80.91,992.62,0.11,1433.76,0,0 °N,0
1/11/2025 07:00 AM,22.39,22.94,76.75,993.23,0,7432.63,0,0 °N,0
1/11/2025 08:00 AM,25.26,26.27,65.86,994.17,0,19857.57,0,0 °N,0
1/11/2025 09:00 AM,25.47,26.48,64.59,994.31,0,23881.95,0,0 °N,0
1/11/2025 12:00 PM,28.16,29.43,57.75,992.06,0,53154.79,0.75,0 °N,0.22
1/11/2025 01:00 PM,28.86,30.24,56,991.44,0,49317.5,0.36,0 °N,1.22
1/11/2025 02:00 PM,28.54,29.85,56.65,990.92,0,50150.97,0.17,0 °N,1.58
1/11/2025 05:00 PM,25.54,26.61,66.99,991.71,0,57.67,0,0 °N,0
1/11/2025 06:00 PM,25.37,26.41,67.23,992.11,0,0.56,0,0 °N,0.11
1/11/2025 10:00 PM,23.85,24.64,72.7,993.4,0,0,0,0 °N,0
1/12/2025 12:00 AM,22.86,23.5,75.4,993.03,0,0,0,0 °N,0
1/12/2025 02:00 AM,22.1,22.77,76.62,991.04,0,0,0,0 °N,0
1/12/2025 04:00 AM,22.52,23.52,72.84,991.14,0,0,0,0 °N,0
1/12/2025 05:00 AM,22.14,23.09,74.4,991.12,0,0,0,0 °N,0
1/12/2025 06:00 AM,21.88,22.8,75.39,991.6,0,892.29,0,0 °N,0
1/12/2025 07:00 AM,22.34,23.37,73.09,992.1,0,5827.56,0,0 °N,0
1/12/2025 10:00 AM,28.82,29.67,51.94,992.43,0,54257.96,0.8,0 °N,0.18
1/12/2025 11:00 AM,28.04,28.87,53.95,991.95,0,52449.57,0.32,0 °N,0.35
1/12/2025 12:00 PM,28.03,28.99,55.29,991.11,0,47584.07,0.23,0 °N,0.27
1/12/2025 01:00 PM,29.11,30.21,53.12,990.28,0,48290.44,0.62,0 °N,0.2
1/13/2025 02:00 AM,22.83,23.52,75.01,989.87,0,0,0,0 °N,0
1/13/2025 03:00 AM,22.74,23.4,75.37,989.62,0,0,0,0 °N,0
1/13/2025 04:00 AM,22.87,23.62,74.34,989.88,0,0,0,0 °N,0
1/13/2025 05:00 AM,22.76,23.56,74.11,990.21,0,0,0,0 °N,0
1/13/2025 06:00 AM,22.88,23.7,73.6,990.54,0,0.83,0,0 °N,0
1/13/2025 09:00 AM,26.64,27.72,61.23,992.35,0,42311.08,0,0 °N,2.49
1/13/2025 10:00 AM,26.9,27.98,60.28,992.24,0,47393.75,0.08,0 °N,7.29
1/13/2025 11:00 AM,27.52,28.65,58.75,991.5,0,49125.79,0.56,0 °N,6.03
1/13/2025 12:00 PM,27.45,28.52,58.32,990.89,0,48512.84,0.36,0 °N,7.16
1/13/2025 02:00 PM,27.7,28.78,57.48,989.22,0,48057.21,0.05,0 °N,12.34
1/13/2025 03:00 PM,27.95,29.02,56.53,989.36,0,38792.92,0,0 °N,18.46
1/13/2025 04:00 PM,26.21,27.25,62.32,989.41,0,11684.22,0,0 °N,10.16
1/13/2025 05:00 PM,25.33,26.35,66.4,989.87,0,1647.48,0,0 °N,5.04
1/13/2025 06:00 PM,24.63,25.56,69.73,990.38,0,2.22,0,0 °N,4.05
1/13/2025 07:00 PM,24.17,24.94,73.54,991.02,0,0,0,0 °N,1.34
1/14/2025 01:00 AM,23.32,24.11,73.08,990.03,0,0,0,0 °N,0
1/14/2025 02:00 AM,23.31,24.13,72.68,990.54,0,0,0,0 °N,0.15
1/14/2025 03:00 AM,22.96,23.58,75.52,990.25,0,0,0,0 °N,0.47
1/14/2025 04:00 AM,23.19,23.92,74.07,990.69,0,0,0,0 °N,0.34
1/14/2025 05:00 AM,23.4,24.16,73.38,990.77,0,0,0,0 °N,0.71
