recordedAt,temperature,heatIndex,humidity,airPressure,precipitation,light,uvIndex,windDirection,windSpeed
12/31/2024 04:00 PM,31.24,35.38,60.1,1008.77,0,6046.32,0,292.97 °NW,1.56
12/31/2024 05:00 PM,29.98,33.65,64.06,1009.22,0,1008.9,0,312.88 °NW,0.82
12/31/2024 06:00 PM,29.35,32.48,64.86,1009.96,0,0.36,0,272.39 °W,0.86
12/31/2024 07:00 PM,26.68,28.96,79.59,1011.05,6.93,0.01,0,245.38 °SW,1.6
12/31/2024 08:00 PM,26.16,28.12,83.17,1011.52,0.33,0,0,286.23 °W,0.52
12/31/2024 09:00 PM,26.18,28.18,83.61,1011.8,0,0,0,281.1 °W,1.32
12/31/2024 10:00 PM,25.86,27.46,81.82,1011.79,0.11,0,0,297.38 °NW,0.39
12/31/2024 11:00 PM,25.96,27.54,78.73,1011.52,0,0,0,289 °W,1.6
1/1/2025 12:00 AM,26.26,28.13,78.99,1011.3,0,0,0,287.4 °W,1.11
1/1/2025 01:00 AM,25.94,27.49,78.28,1010.62,0,0,0,281.33 °W,2.97
1/1/2025 02:00 AM,25.63,26.94,79.1,1009.87,0,0,0,285.07 °W,2.27
1/1/2025 03:00 AM,25.62,26.91,77.84,1009.73,0,0,0,304.38 °NW,1.04
1/1/2025 04:00 AM,26.07,27.63,75.62,1009.67,0,0,0,168.17 °S,4.71
1/1/2025 05:00 AM,25.92,27.4,77,1009.73,0,0.01,0,184.07 °S,4.09
1/1/2025 06:00 AM,26.08,27.62,75.28,1010.36,0,2148.65,0,209.27 °SW,3.44
1/1/2025 07:00 AM,27.24,29.41,71.47,1011.21,0,14294.35,0,184.22 °S,3.55
1/1/2025 08:00 AM,28.16,30.8,68.75,1011.54,0,44750.65,0,59.4 °NE,6.65
1/1/2025 09:00 AM,29.03,32.01,65.66,1011.37,0,36680.26,0,171.35 °S,5.64
1/1/2025 10:00 AM,30.38,33.87,61.46,1010.91,0,42028.15,0.36,250.34 °W,3.28
1/1/2025 11:00 AM,32.79,36.68,52.79,1009.98,0,54612.5,0.67,283.07 °W,3.63
1/1/2025 12:00 PM,33.32,37.33,51.23,1009.39,0,52349.62,0.73,286.13 °W,3.15
1/1/2025 01:00 PM,32.53,35.68,51.14,1008.72,0,43880.65,0.23,286.45 °W,3.86
1/1/2025 02:00 PM,31.51,34.49,54.39,1008.08,0,29641.97,0,280.57 °W,3.37
1/1/2025 03:00 PM,31.11,34.43,57.42,1007.91,0,21310.22,0,286.13 °W,2.57
1/1/2025 04:00 PM,30.21,33.78,62.57,1008.3,0,12664.69,0,234.13 °SW,3.48
1/1/2025 05:00 PM,29.97,32.5,58.51,1009.02,0,1912.6,0,283.58 °W,2
1/1/2025 06:00 PM,29.56,31.72,58.36,1009.97,0,0.52,0,282.43 °W,2.33
1/1/2025 07:00 PM,28.34,30.78,66.3,1010.46,0,0,0,245.2 °SW,2.44
1/1/2025 08:00 PM,27.57,29.86,69.97,1010.88,0,0,0,171.62 °S,4.23
1/1/2025 09:00 PM,27.33,29.52,70.98,1011.06,0,0,0,250.78 °W,3.21
1/1/2025 10:00 PM,27.23,29.26,70.19,1011.07,0,0,0,228.48 °SW,3.06
1/1/2025 11:00 PM,26.42,28.08,72.87,1010.78,0,0,0,313.83 °NW,0.92
1/2/2025 12:00 AM,26.39,28.04,72.85,1010.73,0,0,0,290.97 °W,1.98
1/2/2025 01:00 AM,26.5,28.13,71.5,1010.32,0,0,0,296.07 °NW,0.92
1/2/2025 02:00 AM,26.51,28.12,70.88,1009.58,0,0,0,288.2 °W,0.66
1/2/2025 03:00 AM,26.82,28.47,68.79,1009.24,0,0,0,277.46 °W,1.76
1/2/2025 04:00 AM,26.67,28.27,69.24,1009.42,0,0,0,270.7 °W,1.97
1/2/2025 05:00 AM,26.27,27.74,71.17,1009.53,0,0,0,267.07 °W,1.1
1/2/2025 06:00 AM,25.83,27.15,73.52,1009.88,0,565.1,0,290.13 °W,0.46
1/2/2025 07:00 AM,26.38,28.02,72.9,1010.6,0,7110.68,0,239.93 °SW,0.65
1/2/2025 08:00 AM,27.58,29.68,68.29,1010.94,0,22329.36,0,209.22 °SW,3.24
1/2/2025 09:00 AM,29.07,31.94,64.77,1011.19,0,41513.54,0.07,274.45 °W,3.37
1/2/2025 10:00 AM,30.68,34.35,60.71,1010.87,0,54612.5,0.72,224.23 °SW,4.48
1/2/2025 11:00 AM,29.77,33.57,65.88,1010.28,0,54612.5,0.75,161.51 °S,7.36
1/2/2025 12:00 PM,31.34,35.45,59.83,1009.31,0,47479.18,0.53,192.88 °S,4.06
1/2/2025 01:00 PM,33.97,38.6,50.77,1008.16,0,52147.83,0.65,268.03 °W,2.86
1/2/2025 02:00 PM,32.91,37.34,54.17,1007.57,0,29473.25,0.13,272.68 °W,2.55
1/2/2025 03:00 PM,33.01,37.67,54.54,1007.51,0,26327.71,0,253.55 °W,1.71
1/2/2025 04:00 PM,30.41,34.59,64.28,1007.84,0,7183.44,0,108.42 °E,6.34
1/2/2025 05:00 PM,29.59,33.65,68.06,1008.31,0,1833.76,0,99.45 °E,5.83
1/2/2025 06:00 PM,28.96,32.62,69.91,1009.03,0,0.85,0,259.82 °W,3.05
1/2/2025 07:00 PM,28.67,32.3,71.66,1009.86,0,0,0,281.51 °W,2.73
1/2/2025 08:00 PM,28.1,31.71,76.08,1010.46,0,0,0,300.1 °NW,1.62
1/2/2025 09:00 PM,26.97,29.6,79.41,1011.21,10.23,0,0,267.25 °W,0.96
1/2/2025 10:00 PM,26.11,28.09,84.93,1010.88,0.44,0,0,237.98 °SW,0
1/2/2025 11:00 PM,26.03,27.98,86.6,1010.82,0.44,0,0,238 °SW,0.01
1/3/2025 12:00 AM,25.82,27.5,86.66,1010.43,0,0,0,276.8 °W,0.29
1/3/2025 01:00 AM,25.49,26.78,86.58,1010.03,0.11,0,0,323.83 °NW,0.4
1/3/2025 02:00 AM,25.26,26.27,85.91,1009.33,0,0,0,328.48 °NW,0.35
1/3/2025 03:00 AM,24.97,25.66,87.3,1009.28,0,0,0,338 °N,0.06
1/3/2025 04:00 AM,24.92,25.55,87.43,1009.32,0,0,0,338 °N,0
1/3/2025 05:00 AM,24.97,25.67,87.26,1009.57,0,0,0,338 °N,0
1/3/2025 06:00 AM,25.09,25.91,86.69,1010.08,0,559.37,0,318.27 °NW,1.37
1/3/2025 07:00 AM,26.07,27.82,80.77,1010.58,0,5591.99,0,191.55 °S,3.4
1/3/2025 08:00 AM,27.03,29.55,77.41,1011.25,0,18723.42,0,295.95 °NW,0.59
1/3/2025 09:00 AM,27.6,30.53,75.3,1011.45,0,17102.29,0,137.95 °SE,0.87
1/3/2025 10:00 AM,28.21,31.24,71.25,1011.51,0,38090.57,0.18,160.97 °S,2.48
1/3/2025 11:00 AM,28.56,31.77,69.82,1011.15,0,43895.8,0.08,67.75 °E,4.32
1/3/2025 12:00 PM,29.05,32.36,67.39,1009.93,0,49768.25,0.37,45.32 °NE,4.16
